Station,Date,Level,Level Flag,Manually Measured Water Level,Manual Measurement Ice Effect,Data Source
07DA024,05-Nov-03,332.152,,,,RAMP
07DA024,06-Nov-03,332.15,,,,RAMP
07DA024,07-Nov-03,332.146,,,,RAMP
07DA024,08-Nov-03,332.144,,,,RAMP
07DA024,09-Nov-03,332.143,,,,RAMP
07DA024,10-Nov-03,332.141,,,,RAMP
07DA024,11-Nov-03,332.138,,,,RAMP
07DA024,12-Nov-03,332.134,,,,RAMP
07DA024,13-Nov-03,332.127,,,,RAMP
07DA024,14-Nov-03,332.131,,,,RAMP
07DA024,15-Nov-03,332.13,,,,RAMP
07DA024,16-Nov-03,332.127,,,,RAMP
07DA024,17-Nov-03,332.124,,,,RAMP
07DA024,18-Nov-03,332.121,,,,RAMP
07DA024,19-Nov-03,332.123,,,,RAMP
07DA024,20-Nov-03,332.122,,,,RAMP
07DA024,21-Nov-03,332.12,,,,RAMP
07DA024,22-Nov-03,332.117,,,,RAMP
07DA024,23-Nov-03,332.114,,,,RAMP
07DA024,24-Nov-03,332.111,,,,RAMP
07DA024,25-Nov-03,332.108,,,,RAMP
07DA024,26-Nov-03,332.104,,,,RAMP
07DA024,27-Nov-03,332.101,,,,RAMP
07DA024,28-Nov-03,332.099,,,,RAMP
07DA024,29-Nov-03,332.098,,,,RAMP
07DA024,30-Nov-03,332.095,,,,RAMP
07DA024,01-Dec-03,332.091,,,,RAMP
07DA024,02-Dec-03,332.088,,,,RAMP
07DA024,03-Dec-03,332.085,,,,RAMP
07DA024,04-Dec-03,332.082,,,,RAMP
07DA024,05-Dec-03,332.078,,,,RAMP
07DA024,06-Dec-03,332.075,,,,RAMP
07DA024,07-Dec-03,332.077,,,,RAMP
07DA024,08-Dec-03,332.076,,,,RAMP
07DA024,09-Dec-03,332.072,,,,RAMP
07DA024,10-Dec-03,332.07,,,,RAMP
07DA024,11-Dec-03,332.067,,,,RAMP
07DA024,12-Dec-03,332.064,,,,RAMP
07DA024,13-Dec-03,332.061,,,,RAMP
07DA024,14-Dec-03,332.059,,332.057,yes,RAMP
07DA024,15-Dec-03,,M,,,RAMP
07DA024,16-Dec-03,,M,,,RAMP
07DA024,17-Dec-03,,M,,,RAMP
07DA024,18-Dec-03,,M,,,RAMP
07DA024,19-Dec-03,,M,,,RAMP
07DA024,20-Dec-03,,M,,,RAMP
07DA024,21-Dec-03,,M,,,RAMP
07DA024,22-Dec-03,,M,,,RAMP
07DA024,23-Dec-03,,M,,,RAMP
07DA024,24-Dec-03,,M,,,RAMP
07DA024,25-Dec-03,,M,,,RAMP
07DA024,26-Dec-03,,M,,,RAMP
07DA024,27-Dec-03,,M,,,RAMP
07DA024,28-Dec-03,,M,,,RAMP
07DA024,29-Dec-03,,M,,,RAMP
07DA024,30-Dec-03,,M,,,RAMP
07DA024,31-Dec-03,332.018,,,,RAMP
07DA024,01-Jan-04,332.012,,,,RAMP
07DA024,02-Jan-04,332.01,,,,RAMP
07DA024,03-Jan-04,332.008,,,,RAMP
07DA024,04-Jan-04,332.006,,,,RAMP
07DA024,05-Jan-04,332.005,,,,RAMP
07DA024,06-Jan-04,332.003,,,,RAMP
07DA024,07-Jan-04,332.001,,,,RAMP
07DA024,08-Jan-04,332,,,,RAMP
07DA024,09-Jan-04,331.998,,,,RAMP
07DA024,10-Jan-04,331.996,,,,RAMP
07DA024,11-Jan-04,331.995,,,,RAMP
07DA024,12-Jan-04,331.993,,,,RAMP
07DA024,13-Jan-04,331.993,,,,RAMP
07DA024,14-Jan-04,331.994,,,,RAMP
07DA024,15-Jan-04,331.999,,,,RAMP
07DA024,16-Jan-04,331.999,,,,RAMP
07DA024,17-Jan-04,331.997,,,,RAMP
07DA024,18-Jan-04,331.998,,,,RAMP
07DA024,19-Jan-04,331.995,,,,RAMP
07DA024,20-Jan-04,331.993,,,,RAMP
07DA024,21-Jan-04,331.991,,,,RAMP
07DA024,22-Jan-04,331.991,,,,RAMP
07DA024,23-Jan-04,331.99,,,,RAMP
07DA024,24-Jan-04,331.988,,,,RAMP
07DA024,25-Jan-04,331.988,,,,RAMP
07DA024,26-Jan-04,331.987,,,,RAMP
07DA024,27-Jan-04,331.985,,,,RAMP
07DA024,28-Jan-04,331.983,,,,RAMP
07DA024,29-Jan-04,331.981,,,,RAMP
07DA024,30-Jan-04,331.98,,331.985,yes,RAMP
07DA024,31-Jan-04,331.979,,,,RAMP
07DA024,01-Feb-04,331.978,,,,RAMP
07DA024,02-Feb-04,331.976,,,,RAMP
07DA024,03-Feb-04,331.974,,,,RAMP
07DA024,04-Feb-04,331.973,,,,RAMP
07DA024,05-Feb-04,331.971,,,,RAMP
07DA024,06-Feb-04,331.969,,,,RAMP
07DA024,07-Feb-04,331.968,,,,RAMP
07DA024,08-Feb-04,331.966,,,,RAMP
07DA024,09-Feb-04,331.964,,,,RAMP
07DA024,10-Feb-04,331.965,,,,RAMP
07DA024,11-Feb-04,331.963,,,,RAMP
07DA024,12-Feb-04,331.961,,,,RAMP
07DA024,13-Feb-04,331.959,,,,RAMP
07DA024,14-Feb-04,331.957,,,,RAMP
07DA024,15-Feb-04,331.957,,,,RAMP
07DA024,16-Feb-04,331.956,,,,RAMP
07DA024,17-Feb-04,331.954,,,,RAMP
07DA024,18-Feb-04,331.953,,,,RAMP
07DA024,19-Feb-04,331.951,,,,RAMP
07DA024,20-Feb-04,331.949,,,,RAMP
07DA024,21-Feb-04,331.947,,,,RAMP
07DA024,22-Feb-04,331.946,,,,RAMP
07DA024,23-Feb-04,331.944,,,,RAMP
07DA024,24-Feb-04,331.942,,,,RAMP
07DA024,25-Feb-04,331.941,,,,RAMP
07DA024,26-Feb-04,331.939,,,,RAMP
07DA024,27-Feb-04,331.94,,,,RAMP
07DA024,28-Feb-04,331.939,,331.915,yes,RAMP
07DA024,29-Feb-04,331.938,,,,RAMP
07DA024,01-Mar-04,331.937,,,,RAMP
07DA024,02-Mar-04,331.936,,,,RAMP
07DA024,03-Mar-04,331.935,,,,RAMP
07DA024,04-Mar-04,331.933,,,,RAMP
07DA024,05-Mar-04,331.932,,,,RAMP
07DA024,06-Mar-04,331.932,,,,RAMP
07DA024,07-Mar-04,331.931,,,,RAMP
07DA024,08-Mar-04,331.929,,,,RAMP
07DA024,09-Mar-04,331.928,,,,RAMP
07DA024,10-Mar-04,331.926,,,,RAMP
07DA024,11-Mar-04,331.924,,,,RAMP
07DA024,12-Mar-04,331.923,,,,RAMP
07DA024,13-Mar-04,331.921,,,,RAMP
07DA024,14-Mar-04,331.919,,,,RAMP
07DA024,15-Mar-04,331.918,,,,RAMP
07DA024,16-Mar-04,331.918,,,,RAMP
07DA024,17-Mar-04,331.917,,,,RAMP
07DA024,18-Mar-04,331.915,,,,RAMP
07DA024,19-Mar-04,331.914,,,,RAMP
07DA024,20-Mar-04,331.912,,,,RAMP
07DA024,21-Mar-04,331.911,,,,RAMP
07DA024,22-Mar-04,331.909,,,,RAMP
07DA024,23-Mar-04,331.908,,,,RAMP
07DA024,24-Mar-04,331.906,,,,RAMP
07DA024,25-Mar-04,331.904,,,,RAMP
07DA024,26-Mar-04,331.902,,,,RAMP
07DA024,27-Mar-04,331.907,,,,RAMP
07DA024,28-Mar-04,331.911,,,,RAMP
07DA024,29-Mar-04,331.909,,,,RAMP
07DA024,30-Mar-04,331.905,,,,RAMP
07DA024,31-Mar-04,331.905,,,,RAMP
07DA024,01-Apr-04,331.905,,,,RAMP
07DA024,02-Apr-04,331.905,,331.906,yes,RAMP
07DA024,03-Apr-04,331.905,,,,RAMP
07DA024,04-Apr-04,331.908,,,,RAMP
07DA024,05-Apr-04,331.911,,,,RAMP
07DA024,06-Apr-04,331.912,,,,RAMP
07DA024,07-Apr-04,331.912,,,,RAMP
07DA024,08-Apr-04,331.913,,,,RAMP
07DA024,09-Apr-04,331.914,,,,RAMP
07DA024,10-Apr-04,331.915,,,,RAMP
07DA024,11-Apr-04,331.917,,,,RAMP
07DA024,12-Apr-04,331.919,,,,RAMP
07DA024,13-Apr-04,331.919,,,,RAMP
07DA024,14-Apr-04,331.919,,,,RAMP
07DA024,15-Apr-04,331.921,,,,RAMP
07DA024,16-Apr-04,331.922,,,,RAMP
07DA024,17-Apr-04,331.922,,,,RAMP
07DA024,18-Apr-04,331.922,,,,RAMP
07DA024,19-Apr-04,331.923,,,,RAMP
07DA024,20-Apr-04,331.923,,,,RAMP
07DA024,21-Apr-04,331.924,,,,RAMP
07DA024,22-Apr-04,331.928,,,,RAMP
07DA024,23-Apr-04,331.929,,331.941,no,RAMP
07DA024,24-Apr-04,331.932,,,,RAMP
07DA024,25-Apr-04,331.934,,,,RAMP
07DA024,26-Apr-04,331.937,,,,RAMP
07DA024,27-Apr-04,331.945,,,,RAMP
07DA024,28-Apr-04,331.949,,,,RAMP
07DA024,29-Apr-04,331.955,,,,RAMP
07DA024,30-Apr-04,331.961,,,,RAMP
07DA024,01-May-04,331.963,,,,RAMP
07DA024,02-May-04,331.967,,,,RAMP
07DA024,03-May-04,331.972,,,,RAMP
07DA024,04-May-04,331.976,,,,RAMP
07DA024,05-May-04,331.978,,,,RAMP
07DA024,06-May-04,331.98,,,,RAMP
07DA024,07-May-04,331.981,,,,RAMP
07DA024,08-May-04,331.991,,,,RAMP
07DA024,09-May-04,332,,,,RAMP
07DA024,10-May-04,332,,,,RAMP
07DA024,11-May-04,332.001,,,,RAMP
07DA024,12-May-04,332.001,,,,RAMP
07DA024,13-May-04,332,,,,RAMP
07DA024,14-May-04,332.001,,,,RAMP
07DA024,15-May-04,332.002,,,,RAMP
07DA024,16-May-04,332.004,,,,RAMP
07DA024,17-May-04,332.006,,,,RAMP
07DA024,18-May-04,332.01,,,,RAMP
07DA024,19-May-04,332.009,,,,RAMP
07DA024,20-May-04,332.006,,,,RAMP
07DA024,21-May-04,332.007,,,,RAMP
07DA024,22-May-04,332.006,,,,RAMP
07DA024,23-May-04,332.005,,,,RAMP
07DA024,24-May-04,332.005,,,,RAMP
07DA024,25-May-04,332.005,,,,RAMP
07DA024,26-May-04,332.009,,,,RAMP
07DA024,27-May-04,332.012,,,,RAMP
07DA024,28-May-04,332.016,,,,RAMP
07DA024,29-May-04,332.022,,,,RAMP
07DA024,30-May-04,332.042,,,,RAMP
07DA024,31-May-04,332.058,,332.052,no,RAMP
07DA024,01-Jun-04,332.078,,,,RAMP
07DA024,02-Jun-04,332.099,,,,RAMP
07DA024,03-Jun-04,332.119,,,,RAMP
07DA024,04-Jun-04,332.137,,,,RAMP
07DA024,05-Jun-04,332.153,,,,RAMP
07DA024,06-Jun-04,332.165,,,,RAMP
07DA024,07-Jun-04,332.167,,,,RAMP
07DA024,08-Jun-04,332.168,,,,RAMP
07DA024,09-Jun-04,332.171,,,,RAMP
07DA024,10-Jun-04,332.172,,,,RAMP
07DA024,11-Jun-04,332.179,,,,RAMP
07DA024,12-Jun-04,332.177,,,,RAMP
07DA024,13-Jun-04,332.176,,,,RAMP
07DA024,14-Jun-04,332.175,,,,RAMP
07DA024,15-Jun-04,332.175,,,,RAMP
07DA024,16-Jun-04,332.173,,,,RAMP
07DA024,17-Jun-04,332.168,,,,RAMP
07DA024,18-Jun-04,332.166,,,,RAMP
07DA024,19-Jun-04,332.163,,,,RAMP
07DA024,20-Jun-04,332.159,,,,RAMP
07DA024,21-Jun-04,332.154,,,,RAMP
07DA024,22-Jun-04,332.146,,,,RAMP
07DA024,23-Jun-04,332.139,,,,RAMP
07DA024,24-Jun-04,332.133,,,,RAMP
07DA024,25-Jun-04,332.129,,,,RAMP
07DA024,26-Jun-04,332.122,,,,RAMP
07DA024,27-Jun-04,332.117,,,,RAMP
07DA024,28-Jun-04,332.113,,,,RAMP
07DA024,29-Jun-04,332.105,,,,RAMP
07DA024,30-Jun-04,332.098,,,,RAMP
07DA024,01-Jul-04,332.093,,,,RAMP
07DA024,02-Jul-04,332.088,,,,RAMP
07DA024,03-Jul-04,332.078,,,,RAMP
07DA024,04-Jul-04,332.071,,,,RAMP
07DA024,05-Jul-04,332.064,,,,RAMP
07DA024,06-Jul-04,332.056,,,,RAMP
07DA024,07-Jul-04,332.052,,,,RAMP
07DA024,08-Jul-04,332.047,,,,RAMP
07DA024,09-Jul-04,332.041,,,,RAMP
07DA024,10-Jul-04,332.036,,,,RAMP
07DA024,11-Jul-04,332.031,,,,RAMP
07DA024,12-Jul-04,332.029,,,,RAMP
07DA024,13-Jul-04,332.026,,,,RAMP
07DA024,14-Jul-04,332.022,,,,RAMP
07DA024,15-Jul-04,332.019,,,,RAMP
07DA024,16-Jul-04,332.017,,,,RAMP
07DA024,17-Jul-04,332.015,,,,RAMP
07DA024,18-Jul-04,332.014,,,,RAMP
07DA024,19-Jul-04,332.008,,,,RAMP
07DA024,20-Jul-04,332.017,,,,RAMP
07DA024,21-Jul-04,332.018,,,,RAMP
07DA024,22-Jul-04,332.012,,,,RAMP
07DA024,23-Jul-04,332.007,,,,RAMP
07DA024,24-Jul-04,332.003,,,,RAMP
07DA024,25-Jul-04,331.999,,331.987,no,RAMP
07DA024,26-Jul-04,331.995,,,,RAMP
07DA024,27-Jul-04,332.008,,,,RAMP
07DA024,28-Jul-04,332.002,,,,RAMP
07DA024,29-Jul-04,331.996,,,,RAMP
07DA024,30-Jul-04,331.997,,,,RAMP
07DA024,31-Jul-04,331.996,,,,RAMP
07DA024,01-Aug-04,331.992,,,,RAMP
07DA024,02-Aug-04,331.987,,,,RAMP
07DA024,03-Aug-04,331.984,,,,RAMP
07DA024,04-Aug-04,331.978,,,,RAMP
07DA024,05-Aug-04,331.978,,,,RAMP
07DA024,06-Aug-04,331.977,,,,RAMP
07DA024,07-Aug-04,331.974,,,,RAMP
07DA024,08-Aug-04,331.97,,,,RAMP
07DA024,09-Aug-04,331.967,,,,RAMP
07DA024,10-Aug-04,331.964,,,,RAMP
07DA024,11-Aug-04,331.962,,,,RAMP
07DA024,12-Aug-04,331.959,,,,RAMP
07DA024,13-Aug-04,331.959,,,,RAMP
07DA024,14-Aug-04,331.958,,,,RAMP
07DA024,15-Aug-04,331.955,,,,RAMP
07DA024,16-Aug-04,331.949,,,,RAMP
07DA024,17-Aug-04,331.948,,,,RAMP
07DA024,18-Aug-04,331.944,,,,RAMP
07DA024,19-Aug-04,331.941,,,,RAMP
07DA024,20-Aug-04,331.938,,,,RAMP
07DA024,21-Aug-04,331.939,,,,RAMP
07DA024,22-Aug-04,331.935,,,,RAMP
07DA024,23-Aug-04,331.932,,,,RAMP
07DA024,24-Aug-04,331.93,,,,RAMP
07DA024,25-Aug-04,331.933,,,,RAMP
07DA024,26-Aug-04,331.932,,,,RAMP
07DA024,27-Aug-04,331.932,,331.942,no,RAMP
07DA024,28-Aug-04,331.936,,,,RAMP
07DA024,29-Aug-04,331.936,,,,RAMP
07DA024,30-Aug-04,331.934,,,,RAMP
07DA024,31-Aug-04,331.932,,,,RAMP
07DA024,01-Sep-04,331.933,,,,RAMP
07DA024,02-Sep-04,331.931,,,,RAMP
07DA024,03-Sep-04,331.93,,,,RAMP
07DA024,04-Sep-04,331.935,,,,RAMP
07DA024,05-Sep-04,331.942,,,,RAMP
07DA024,06-Sep-04,331.939,,,,RAMP
07DA024,07-Sep-04,331.939,,,,RAMP
07DA024,08-Sep-04,331.941,,,,RAMP
07DA024,09-Sep-04,331.938,,,,RAMP
07DA024,10-Sep-04,331.936,,,,RAMP
07DA024,11-Sep-04,331.933,,,,RAMP
07DA024,12-Sep-04,331.935,,,,RAMP
07DA024,13-Sep-04,331.938,,,,RAMP
07DA024,14-Sep-04,331.938,,,,RAMP
07DA024,15-Sep-04,331.939,,,,RAMP
07DA024,16-Sep-04,331.945,,,,RAMP
07DA024,17-Sep-04,331.945,,,,RAMP
07DA024,18-Sep-04,331.947,,,,RAMP
07DA024,19-Sep-04,331.966,,,,RAMP
07DA024,20-Sep-04,331.968,,,,RAMP
07DA024,21-Sep-04,331.967,,331.965,no,RAMP
07DA024,22-Sep-04,331.969,,,,RAMP
07DA024,23-Sep-04,331.97,,,,RAMP
07DA024,24-Sep-04,331.971,,,,RAMP
07DA024,25-Sep-04,331.972,,,,RAMP
07DA024,26-Sep-04,331.973,,,,RAMP
07DA024,27-Sep-04,331.969,,,,RAMP
07DA024,28-Sep-04,331.971,,,,RAMP
07DA024,29-Sep-04,331.97,,,,RAMP
07DA024,30-Sep-04,331.974,,,,RAMP
07DA024,01-Oct-04,331.97,,,,RAMP
07DA024,02-Oct-04,331.974,,,,RAMP
07DA024,03-Oct-04,331.973,,,,RAMP
07DA024,04-Oct-04,331.973,,,,RAMP
07DA024,05-Oct-04,331.975,,,,RAMP
07DA024,06-Oct-04,331.974,,,,RAMP
07DA024,07-Oct-04,331.975,,,,RAMP
07DA024,08-Oct-04,331.976,,,,RAMP
07DA024,09-Oct-04,331.977,,,,RAMP
07DA024,10-Oct-04,331.977,,,,RAMP
07DA024,11-Oct-04,331.977,,,,RAMP
07DA024,12-Oct-04,331.978,,,,RAMP
07DA024,13-Oct-04,331.978,,,,RAMP
07DA024,14-Oct-04,331.983,,,,RAMP
07DA024,15-Oct-04,331.982,,,,RAMP
07DA024,16-Oct-04,331.982,,,,RAMP
07DA024,17-Oct-04,331.982,,,,RAMP
07DA024,18-Oct-04,331.985,,,,RAMP
07DA024,19-Oct-04,331.989,,,,RAMP
07DA024,20-Oct-04,331.988,,,,RAMP
07DA024,21-Oct-04,331.988,,,,RAMP
07DA024,22-Oct-04,331.989,,,,RAMP
07DA024,23-Oct-04,331.991,,,,RAMP
07DA024,24-Oct-04,331.993,,,,RAMP
07DA024,25-Oct-04,331.994,,,,RAMP
07DA024,26-Oct-04,331.995,,,,RAMP
07DA024,27-Oct-04,331.995,,,,RAMP
07DA024,28-Oct-04,331.995,,,,RAMP
07DA024,29-Oct-04,331.993,,332.037,yes,RAMP
07DA024,30-Oct-04,331.991,,,,RAMP
07DA024,31-Oct-04,331.989,,,,RAMP
07DA024,01-Nov-04,331.986,,,,RAMP
07DA024,02-Nov-04,331.984,,,,RAMP
07DA024,03-Nov-04,331.981,,,,RAMP
07DA024,04-Nov-04,331.978,,,,RAMP
07DA024,05-Nov-04,331.976,,,,RAMP
07DA024,06-Nov-04,331.974,,,,RAMP
07DA024,07-Nov-04,331.97,,,,RAMP
07DA024,08-Nov-04,331.962,,,,RAMP
07DA024,09-Nov-04,331.966,,,,RAMP
07DA024,10-Nov-04,331.963,,,,RAMP
07DA024,11-Nov-04,331.96,,,,RAMP
07DA024,12-Nov-04,331.959,,,,RAMP
07DA024,13-Nov-04,331.956,,,,RAMP
07DA024,14-Nov-04,331.945,,,,RAMP
07DA024,15-Nov-04,331.941,,,,RAMP
07DA024,16-Nov-04,331.947,,,,RAMP
07DA024,17-Nov-04,331.943,,,,RAMP
07DA024,18-Nov-04,331.947,,,,RAMP
07DA024,19-Nov-04,331.948,,,,RAMP
07DA024,20-Nov-04,331.945,,,,RAMP
07DA024,21-Nov-04,331.934,,,,RAMP
07DA024,22-Nov-04,331.937,,,,RAMP
07DA024,23-Nov-04,331.94,,,,RAMP
07DA024,24-Nov-04,331.939,,,,RAMP
07DA024,25-Nov-04,331.939,,,,RAMP
07DA024,26-Nov-04,331.939,,,,RAMP
07DA024,27-Nov-04,331.94,,,,RAMP
07DA024,28-Nov-04,331.938,,,,RAMP
07DA024,29-Nov-04,331.941,,,,RAMP
07DA024,30-Nov-04,331.943,,,,RAMP
07DA024,01-Dec-04,331.943,,331.936,yes,RAMP
07DA024,02-Dec-04,331.941,,,,RAMP
07DA024,03-Dec-04,331.947,,,,RAMP
07DA024,04-Dec-04,331.951,,,,RAMP
07DA024,05-Dec-04,331.951,,,,RAMP
07DA024,06-Dec-04,331.952,,,,RAMP
07DA024,07-Dec-04,331.953,,,,RAMP
07DA024,08-Dec-04,331.953,,,,RAMP
07DA024,09-Dec-04,331.952,,,,RAMP
07DA024,10-Dec-04,331.95,,,,RAMP
07DA024,11-Dec-04,331.948,,,,RAMP
07DA024,12-Dec-04,331.948,,,,RAMP
07DA024,13-Dec-04,331.946,,,,RAMP
07DA024,14-Dec-04,331.945,,,,RAMP
07DA024,15-Dec-04,331.943,,,,RAMP
07DA024,16-Dec-04,331.943,,,,RAMP
07DA024,17-Dec-04,331.944,,,,RAMP
07DA024,18-Dec-04,331.943,,,,RAMP
07DA024,19-Dec-04,331.944,,,,RAMP
07DA024,20-Dec-04,331.944,,,,RAMP
07DA024,21-Dec-04,331.943,,,,RAMP
07DA024,22-Dec-04,331.941,,,,RAMP
07DA024,23-Dec-04,331.941,,,,RAMP
07DA024,24-Dec-04,331.94,,,,RAMP
07DA024,25-Dec-04,331.939,,,,RAMP
07DA024,26-Dec-04,331.938,,,,RAMP
07DA024,27-Dec-04,331.937,,,,RAMP
07DA024,28-Dec-04,331.936,,,,RAMP
07DA024,29-Dec-04,331.936,,,,RAMP
07DA024,30-Dec-04,331.938,,,,RAMP
07DA024,31-Dec-04,331.937,,,,RAMP
07DA024,01-Jan-05,331.925,,,,RAMP
07DA024,02-Jan-05,331.923,,,,RAMP
07DA024,03-Jan-05,331.921,,,,RAMP
07DA024,04-Jan-05,331.919,,,,RAMP
07DA024,05-Jan-05,331.918,,,,RAMP
07DA024,06-Jan-05,331.92,,331.929,yes,RAMP
07DA024,07-Jan-05,331.918,,,,RAMP
07DA024,08-Jan-05,331.917,,,,RAMP
07DA024,09-Jan-05,331.915,,,,RAMP
07DA024,10-Jan-05,331.914,,,,RAMP
07DA024,11-Jan-05,331.912,,,,RAMP
07DA024,12-Jan-05,331.91,,,,RAMP
07DA024,13-Jan-05,331.908,,,,RAMP
07DA024,14-Jan-05,331.906,,,,RAMP
07DA024,15-Jan-05,331.904,,,,RAMP
07DA024,16-Jan-05,331.902,,,,RAMP
07DA024,17-Jan-05,331.902,,,,RAMP
07DA024,18-Jan-05,331.903,,,,RAMP
07DA024,19-Jan-05,331.904,,,,RAMP
07DA024,20-Jan-05,331.904,,,,RAMP
07DA024,21-Jan-05,331.903,,,,RAMP
07DA024,22-Jan-05,331.902,,,,RAMP
07DA024,23-Jan-05,331.9,,,,RAMP
07DA024,24-Jan-05,331.903,,,,RAMP
07DA024,25-Jan-05,331.905,,,,RAMP
07DA024,26-Jan-05,331.903,,,,RAMP
07DA024,27-Jan-05,331.903,,,,RAMP
07DA024,28-Jan-05,331.902,,,,RAMP
07DA024,29-Jan-05,331.902,,,,RAMP
07DA024,30-Jan-05,331.9,,,,RAMP
07DA024,31-Jan-05,331.899,,,,RAMP
07DA024,01-Feb-05,331.9,,,,RAMP
07DA024,02-Feb-05,331.9,,,,RAMP
07DA024,03-Feb-05,331.903,,,,RAMP
07DA024,04-Feb-05,331.903,,331.893,yes,RAMP
07DA024,05-Feb-05,331.901,,,,RAMP
07DA024,06-Feb-05,331.9,,,,RAMP
07DA024,07-Feb-05,331.899,,,,RAMP
07DA024,08-Feb-05,331.897,,,,RAMP
07DA024,09-Feb-05,331.895,,,,RAMP
07DA024,10-Feb-05,331.893,,,,RAMP
07DA024,11-Feb-05,331.89,,,,RAMP
07DA024,12-Feb-05,331.889,,,,RAMP
07DA024,13-Feb-05,331.887,,,,RAMP
07DA024,14-Feb-05,331.884,,,,RAMP
07DA024,15-Feb-05,331.882,,,,RAMP
07DA024,16-Feb-05,331.88,,,,RAMP
07DA024,17-Feb-05,331.879,,,,RAMP
07DA024,18-Feb-05,331.877,,,,RAMP
07DA024,19-Feb-05,331.875,,,,RAMP
07DA024,20-Feb-05,331.874,,,,RAMP
07DA024,21-Feb-05,331.873,,,,RAMP
07DA024,22-Feb-05,331.871,,,,RAMP
07DA024,23-Feb-05,331.868,,,,RAMP
07DA024,24-Feb-05,331.866,,,,RAMP
07DA024,25-Feb-05,331.864,,,,RAMP
07DA024,26-Feb-05,331.862,,,,RAMP
07DA024,27-Feb-05,331.859,,,,RAMP
07DA024,28-Feb-05,331.857,,,,RAMP
07DA024,01-Mar-05,331.855,,,,RAMP
07DA024,02-Mar-05,331.853,,,,RAMP
07DA024,03-Mar-05,331.85,,,,RAMP
07DA024,04-Mar-05,331.848,,331.846,no,RAMP
07DA024,05-Mar-05,331.846,,,,RAMP
07DA024,06-Mar-05,331.843,,,,RAMP
07DA024,07-Mar-05,331.842,,,,RAMP
07DA024,08-Mar-05,331.84,,,,RAMP
07DA024,09-Mar-05,331.841,,,,RAMP
07DA024,10-Mar-05,331.839,,,,RAMP
07DA024,11-Mar-05,331.839,,,,RAMP
07DA024,12-Mar-05,331.842,,,,RAMP
07DA024,13-Mar-05,331.841,,,,RAMP
07DA024,14-Mar-05,331.839,,,,RAMP
07DA024,15-Mar-05,331.837,,,,RAMP
07DA024,16-Mar-05,331.835,,,,RAMP
07DA024,17-Mar-05,331.832,,,,RAMP
07DA024,18-Mar-05,331.831,,,,RAMP
07DA024,19-Mar-05,331.831,,,,RAMP
07DA024,20-Mar-05,331.828,,,,RAMP
07DA024,21-Mar-05,331.825,,,,RAMP
07DA024,22-Mar-05,331.824,,,,RAMP
07DA024,23-Mar-05,331.822,,,,RAMP
07DA024,24-Mar-05,331.821,,,,RAMP
07DA024,25-Mar-05,331.819,,,,RAMP
07DA024,26-Mar-05,331.817,,,,RAMP
07DA024,27-Mar-05,331.814,,,,RAMP
07DA024,28-Mar-05,331.812,,,,RAMP
07DA024,29-Mar-05,331.811,,,,RAMP
07DA024,30-Mar-05,331.81,,,,RAMP
07DA024,31-Mar-05,331.808,,,,RAMP
07DA024,01-Apr-05,331.807,,,,RAMP
07DA024,02-Apr-05,331.807,,,,RAMP
07DA024,03-Apr-05,331.806,,,,RAMP
07DA024,04-Apr-05,331.806,,,,RAMP
07DA024,05-Apr-05,331.808,,331.804,no,RAMP
07DA024,06-Apr-05,331.81,,,,RAMP
07DA024,07-Apr-05,331.812,,,,RAMP
07DA024,08-Apr-05,331.816,,,,RAMP
07DA024,09-Apr-05,331.822,,,,RAMP
07DA024,10-Apr-05,331.827,,,,RAMP
07DA024,11-Apr-05,331.832,,,,RAMP
07DA024,12-Apr-05,331.838,,,,RAMP
07DA024,13-Apr-05,331.845,,,,RAMP
07DA024,14-Apr-05,331.858,,,,RAMP
07DA024,15-Apr-05,331.895,,,,RAMP
07DA024,16-Apr-05,331.907,,,,RAMP
07DA024,17-Apr-05,331.921,,,,RAMP
07DA024,18-Apr-05,331.937,,,,RAMP
07DA024,19-Apr-05,331.958,,,,RAMP
07DA024,20-Apr-05,331.984,,,,RAMP
07DA024,21-Apr-05,332.016,,,,RAMP
07DA024,22-Apr-05,332.056,,,,RAMP
07DA024,23-Apr-05,332.098,,332.102,no,RAMP
07DA024,24-Apr-05,332.141,,,,RAMP
07DA024,25-Apr-05,332.177,,,,RAMP
07DA024,26-Apr-05,332.205,,,,RAMP
07DA024,27-Apr-05,332.235,,,,RAMP
07DA024,28-Apr-05,332.255,,,,RAMP
07DA024,29-Apr-05,332.269,,,,RAMP
07DA024,30-Apr-05,332.276,,,,RAMP
07DA024,01-May-05,332.281,,,,RAMP
07DA024,02-May-05,332.284,,,,RAMP
07DA024,03-May-05,332.287,,,,RAMP
07DA024,04-May-05,332.288,,,,RAMP
07DA024,05-May-05,332.289,,,,RAMP
07DA024,06-May-05,332.293,,,,RAMP
07DA024,07-May-05,332.289,,,,RAMP
07DA024,08-May-05,332.286,,,,RAMP
07DA024,09-May-05,332.285,,,,RAMP
07DA024,10-May-05,332.273,,,,RAMP
07DA024,11-May-05,332.265,,,,RAMP
07DA024,12-May-05,332.261,,,,RAMP
07DA024,13-May-05,332.253,,,,RAMP
07DA024,14-May-05,332.244,,,,RAMP
07DA024,15-May-05,332.238,,,,RAMP
07DA024,16-May-05,332.232,,,,RAMP
07DA024,17-May-05,332.226,,,,RAMP
